Date,Adj Close,Close
9/30/1980,666.75,666.75
10/31/1980,629,629
11/28/1980,619.75,619.75
12/31/1980,589.75,589.75
1/30/1981,506.5,506.5
2/27/1981,489,489
3/31/1981,513.75,513.75
4/30/1981,482.75,482.75
5/29/1981,479.25,479.25
6/30/1981,426,426
7/31/1981,406,406
8/31/1981,425,425
9/30/1981,428.75,428.75
10/30/1981,427,427
11/30/1981,414.5,414.5
12/31/1981,397.5,397.5
1/29/1982,387,387
2/26/1982,362.6,362.6
3/31/1982,320,320
4/30/1982,361.25,361.25
5/31/1982,325.25,325.25
6/30/1982,317.5,317.5
7/30/1982,342.9,342.9
8/31/1982,411.5,411.5
9/30/1982,397,397
10/29/1982,423.25,423.25
11/30/1982,436,436
12/31/1982,456.9,456.9
1/31/1983,499.5,499.5
2/28/1983,408.5,408.5
3/31/1983,414.75,414.75
4/29/1983,429.25,429.25
5/31/1983,437.5,437.5
6/30/1983,416,416
7/29/1983,422,422
8/31/1983,414.25,414.25
9/30/1983,405,405
10/31/1983,382,382
11/30/1983,405,405
12/30/1983,382.4,382.4
1/31/1984,373.75,373.75
2/29/1984,394.25,394.25
3/30/1984,388.5,388.5
4/30/1984,375.8,375.8
5/31/1984,384.25,384.25
6/29/1984,373.05,373.05
7/31/1984,342.35,342.35
8/31/1984,348.25,348.25
9/28/1984,343.75,343.75
10/31/1984,333.5,333.5
11/30/1984,329,329
12/31/1984,308.3,308.3
1/31/1985,306.65,306.65
2/28/1985,287.75,287.75
3/29/1985,329.25,329.25
4/30/1985,321.35,321.35
5/31/1985,314,314
6/28/1985,317.75,317.75
7/31/1985,327.5,327.5
8/30/1985,333.25,333.25
9/30/1985,325.75,325.75
10/31/1985,325.1,325.1
11/29/1985,325.3,325.3
12/31/1985,326.8,326.8
1/31/1986,350.5,350.5
2/28/1986,338.15,338.15
3/31/1986,344,344
4/30/1986,345.75,345.75
5/30/1986,343.2,343.2
6/30/1986,346.75,346.75
7/31/1986,357.5,357.5
8/29/1986,384.7,384.7
9/30/1986,423.2,423.2
10/31/1986,401,401
11/28/1986,389.5,389.5
12/31/1986,388.75,388.75
1/30/1987,400.5,400.5
2/27/1987,405.85,405.85
3/31/1987,421,421
4/30/1987,453.25,453.25
5/29/1987,451,451
6/30/1987,447.3,447.3
7/31/1987,462.5,462.5
8/31/1987,453.4,453.4
9/30/1987,459.5,459.5
10/30/1987,468.8,468.8
11/30/1987,492.5,492.5
12/31/1987,484.1,484.1
1/29/1988,458,458
2/29/1988,426.15,426.15
3/31/1988,456.95,456.95
4/29/1988,449,449
5/31/1988,455.5,455.5
6/30/1988,436.55,436.55
7/29/1988,436.8,436.8
8/31/1988,427.75,427.75
9/30/1988,396.7,396.7
10/31/1988,412.4,412.4
11/30/1988,422.6,422.6
12/30/1988,410.25,410.25
1/31/1989,394,394
2/28/1989,387,387
3/31/1989,383.2,383.2
4/28/1989,377.55,377.55
5/31/1989,361.8,361.8
6/30/1989,373,373
7/31/1989,368.3,368.3
8/31/1989,359.8,359.8
9/29/1989,366.5,366.5
10/31/1989,375.3,375.3
11/30/1989,408.15,408.15
12/29/1989,398.6,398.6
1/31/1990,415.05,415.05
2/28/1990,407.7,407.7
3/30/1990,368.5,368.5
4/30/1990,367.75,367.75
5/31/1990,363.05,363.05
6/29/1990,352.2,352.2
7/31/1990,372.3,372.3
8/31/1990,387.75,387.75
9/28/1990,408.4,408.4
10/31/1990,379.5,379.5
11/30/1990,384.85,384.85
12/31/1990,386.2,386.2
1/31/1991,366,366
2/28/1991,362.7,362.7
3/29/1991,355.65,355.65
4/30/1991,357.75,357.75
5/31/1991,360.4,360.4
6/28/1991,368.35,368.35
7/31/1991,362.85,362.85
8/30/1991,347.4,347.4
9/30/1991,354.9,354.9
10/31/1991,357.45,357.45
11/29/1991,366.3,366.3
12/31/1991,353.15,353.15
1/31/1992,354.1,354.1
2/28/1992,353.1,353.1
3/31/1992,341.7,341.7
4/30/1992,336.35,336.35
5/29/1992,337.5,337.5
6/30/1992,343.4,343.4
7/31/1992,357.85,357.85
8/31/1992,340,340
9/30/1992,349,349
10/30/1992,339.25,339.25
11/30/1992,334.2,334.2
12/31/1992,332.9,332.9
1/29/1993,330.45,330.45
2/26/1993,327.6,327.6
3/31/1993,337.8,337.8
4/30/1993,354.3,354.3
5/31/1993,377.45,377.45
6/30/1993,378.45,378.45
7/30/1993,401.75,401.75
8/31/1993,371.55,371.55
9/30/1993,355.5,355.5
10/29/1993,369.6,369.6
11/30/1993,370.9,370.9
12/31/1993,391.75,391.75
1/31/1994,377.9,377.9
2/28/1994,381.55,381.55
3/31/1994,389.2,389.2
4/29/1994,376.45,376.45
5/31/1994,387.6,387.6
6/30/1994,388.25,388.25
7/29/1994,384,384
8/31/1994,385.75,385.75
9/30/1994,394.85,394.85
10/31/1994,383.85,383.85
11/30/1994,383.1,383.1
12/30/1994,383.25,383.25
1/31/1995,374.9,374.9
2/28/1995,376.4,376.4
3/31/1995,392,392
4/28/1995,389.75,389.75
5/31/1995,384.3,384.3
6/30/1995,387.05,387.05
7/31/1995,383.35,383.35
8/31/1995,382.35,382.35
9/29/1995,384,384
10/31/1995,382.65,382.65
11/30/1995,387.8,387.8
12/29/1995,387,387
1/31/1996,405.55,405.55
2/29/1996,400.65,400.65
3/29/1996,396.35,396.35
4/30/1996,391.3,391.3
5/31/1996,390.55,390.55
6/28/1996,382,382
7/31/1996,385.3,385.3
8/30/1996,386.45,386.45
9/30/1996,379,379
10/31/1996,379.5,379.5
11/29/1996,371.3,371.3
12/31/1996,369.25,369.25
1/31/1997,345.5,345.5
2/28/1997,358.6,358.6
3/31/1997,348.15,348.15
4/30/1997,340.15,340.15
5/30/1997,345.6,345.6
6/30/1997,334.55,334.55
7/31/1997,326.35,326.35
8/29/1997,325.35,325.35
9/30/1997,332.1,332.1
10/31/1997,311.4,311.4
11/28/1997,296.8,296.8
12/31/1997,290.2,290.2
1/30/1998,304.85,304.85
2/27/1998,297.4,297.4
3/31/1998,301,301
4/30/1998,310.7,310.7
5/29/1998,293.6,293.6
6/30/1998,296.3,296.3
7/31/1998,288.85,288.85
8/31/1998,273.4,273.4
9/30/1998,293.85,293.85
10/30/1998,292.3,292.3
11/30/1998,294.7,294.7
12/31/1998,287.8,287.8
1/29/1999,285.4,285.4
2/26/1999,287.05,287.05
3/31/1999,279.45,279.45
4/30/1999,286.6,286.6
5/31/1999,268.6,268.6
6/30/1999,261,261
7/30/1999,255.6,255.6
8/31/1999,254.8,254.8
9/30/1999,299,299
10/29/1999,299.1,299.1
11/30/1999,291.35,291.35
12/31/1999,290.25,290.25
1/31/2000,283.3,283.3
2/29/2000,293.65,293.65
3/31/2000,276.75,276.75
4/28/2000,275.05,275.05
5/31/2000,272.25,272.25
6/30/2000,288.15,288.15
7/31/2000,276.75,276.75
8/31/2000,277,277
9/29/2000,273.65,273.65
10/31/2000,264.5,264.5
11/30/2000,269.1,269.1
12/29/2000,274.45,274.45
1/31/2001,264.5,264.5
2/28/2001,266.7,266.7
3/30/2001,257.7,257.7
4/30/2001,263.15,263.15
5/31/2001,267.5,267.5
6/29/2001,270.6,270.6
7/31/2001,265.9,265.9
8/31/2001,273,273
9/28/2001,293.1,293.1
10/31/2001,278.75,278.75
11/30/2001,275.5,275.5
12/31/2001,276.5,276.5
1/31/2002,282.3,282.3
2/28/2002,296.85,296.85
3/29/2002,301.4,301.4
4/30/2002,308.2,308.2
5/31/2002,326.6,326.6
6/28/2002,318.5,318.5
7/31/2002,304.65,304.65
8/30/2002,312.8,312.8
9/30/2002,323.7,323.7
10/31/2002,316.9,316.9
11/29/2002,319.05,319.05
12/31/2002,347.2,347.2
1/31/2003,367.5,367.5
2/28/2003,347.45,347.45
3/31/2003,334.85,334.85
4/30/2003,336.75,336.75
5/30/2003,361.4,361.4
6/30/2003,346,346
7/31/2003,354.75,354.75
8/29/2003,375.6,375.6
9/30/2003,388,388
10/31/2003,386.25,386.25
11/28/2003,398.35,398.35
12/31/2003,416.25,416.25
1/30/2004,399.75,399.75
2/27/2004,395.85,395.85
3/31/2004,423.7,423.7
4/30/2004,388.5,388.5
5/31/2004,393.25,393.25
6/30/2004,395.8,395.8
7/30/2004,391.4,391.4
8/31/2004,407.25,407.25
9/30/2004,415.65,415.65
10/29/2004,425.55,425.55
11/30/2004,453.4,453.4
12/31/2004,435.6,435.6
1/31/2005,422.15,422.15
2/28/2005,435.45,435.45
3/31/2005,427.5,427.5
4/29/2005,435.7,435.7
5/31/2005,414.45,414.45
6/30/2005,437.1,437.1
7/29/2005,429,429
8/31/2005,433.25,433.25
9/30/2005,473.25,473.25
10/31/2005,470.75,470.75
11/30/2005,495.65,495.65
12/30/2005,513,513
1/31/2006,568.75,568.75
2/28/2006,556,556
3/31/2006,582,582
4/28/2006,644,644
5/31/2006,653,653
6/30/2006,613.5,613.5
7/31/2006,632.5,632.5
8/31/2006,623.5,623.5
9/29/2006,599.25,599.25
10/31/2006,603.75,603.75
11/30/2006,646.7,646.7
12/29/2006,632,632
1/31/2007,650.5,650.5
2/28/2007,664.2,664.2
3/30/2007,661.75,661.75
4/30/2007,677,677
5/31/2007,659.1,659.1
6/29/2007,650.5,650.5
7/31/2007,665.5,665.5
8/31/2007,672,672
9/28/2007,743,743
10/31/2007,789.5,789.5
11/30/2007,783.5,783.5
12/31/2007,833.75,833.75
1/31/2008,923.25,923.25
2/29/2008,971.5,971.5
3/31/2008,933.5,933.5
4/30/2008,871,871
5/30/2008,885.75,885.75
6/30/2008,930.25,930.25
7/31/2008,918,918
8/29/2008,833,833
9/30/2008,884.5,884.5
10/31/2008,730.75,730.75
11/28/2008,814.5,814.5
12/31/2008,869.75,869.75
1/30/2009,919.5,919.5
2/27/2009,952,952
3/31/2009,916.5,916.5
4/30/2009,883.25,883.25
5/29/2009,975.5,975.5
6/30/2009,934.5,934.5
7/31/2009,939,939
8/31/2009,955.5,955.5
9/30/2009,995.75,995.75
10/30/2009,1040,1040
11/30/2009,1175.75,1175.75
12/31/2009,1087.5,1087.5
1/29/2010,1078.5,1078.5
2/26/2010,1108.25,1108.25
3/31/2010,1115.5,1115.5
4/30/2010,1179.25,1179.25
5/31/2010,1207.5,1207.5
6/30/2010,1244,1244
7/30/2010,1169,1169
8/31/2010,1246,1246
9/30/2010,1307,1307
10/29/2010,1346.75,1346.75
11/30/2010,1383.5,1383.5
12/31/2010,1405.5,1405.5
1/31/2011,1327,1327
2/28/2011,1411,1411
3/31/2011,1439,1439
4/29/2011,1535.5,1535.5
5/31/2011,1536.5,1536.5
6/30/2011,1505.5,1505.5
7/29/2011,1628.5,1628.5
8/31/2011,1813.5,1813.5
9/30/2011,1620,1620
10/31/2011,1722,1722
11/30/2011,1746,1746
12/30/2011,1531,1531
1/31/2012,1744,1744
2/29/2012,1770,1770
3/30/2012,1662.5,1662.5
4/30/2012,1651.25,1651.25
5/31/2012,1558,1558
6/29/2012,1598.5,1598.5
7/31/2012,1622,1622
8/31/2012,1648.5,1648.5
9/28/2012,1776,1776
10/31/2012,1719,1719
11/30/2012,1726,1726
12/31/2012,1657.5,1657.5
1/31/2013,1664.75,1664.75
2/28/2013,1588.5,1588.5
3/29/2013,1598.25,1598.25
4/30/2013,1469,1469
5/31/2013,1394.5,1394.5
6/28/2013,1192,1192
7/31/2013,1314.5,1314.5
8/30/2013,1394.75,1394.75
9/30/2013,1326.5,1326.5
10/31/2013,1324,1324
11/29/2013,1253,1253
12/31/2013,1204.5,1204.5
1/31/2014,1251,1251
2/28/2014,1326.5,1326.5
3/31/2014,1291.75,1291.75
4/30/2014,1288.5,1288.5
5/30/2014,1250.5,1250.5
6/30/2014,1315,1315
7/31/2014,1285.25,1285.25
8/29/2014,1285.75,1285.75
9/30/2014,1216.5,1216.5
10/31/2014,1164.25,1164.25
11/28/2014,1182.75,1182.75
12/31/2014,1206,1206
1/30/2015,1260.25,1260.25
2/27/2015,1214,1214
3/31/2015,1187,1187
4/30/2015,1180.25,1180.25
5/29/2015,1191.4,1191.4
6/30/2015,1171,1171
7/31/2015,1098.4,1098.4
8/31/2015,1135,1135
9/30/2015,1114,1114
10/30/2015,1142.35,1142.35
11/30/2015,1061.9,1061.9
12/31/2015,1060,1060
1/29/2016,1111.8,1111.8
2/29/2016,1234.9,1234.9
3/31/2016,1237,1237
4/29/2016,1285.65,1285.65
5/31/2016,1212.1,1212.1
6/30/2016,1320.75,1320.75
7/29/2016,1342,1342
8/31/2016,1309.25,1309.25
9/30/2016,1322.5,1322.5
10/31/2016,1272,1272
11/30/2016,1178.1,1178.1
12/30/2016,1145.9,1145.9
1/31/2017,1212.8,1212.8
2/28/2017,1255.6,1255.6
3/31/2017,1244.85,1244.85
4/28/2017,1266.45,1266.45
5/31/2017,1266.2,1266.2
6/30/2017,1242.25,1242.25
7/31/2017,1267.55,1267.55
8/31/2017,1311.75,1311.75
9/29/2017,1283.1,1283.1
10/31/2017,1270.15,1270.15
11/30/2017,1280.2,1280.2
12/29/2017,1291,1291
1/31/2018,1345.05,1345.05
2/28/2018,1317.85,1317.85
3/30/2018,1323.85,1323.85
4/30/2018,1313.2,1313.2
